id,timestamp, lat, long, mode, isCommunicating, direction, reached, partnerId, partnerMode, broadcastedPath, receivedPath, beforePathLength, afterPathLength, sentDataSize, receivedDataSize
15, 86.816000, -22.578609, -2.176163, E, F, , F, , , , , , , , , 
15, 87.904000, -22.293235, -2.290793, E, F, , F, , , , , , , , , 
15, 91.712000, -22.047307, -2.467727, E, F, , F, , , , , , , , , 
15, 94.816000, -22.080077, -2.986086, E, F, , F, , , , , , , , , 
15, 95.200000, -22.178637, -3.328864, E, F, , F, , , , , , , , , 
15, 95.584000, -22.315806, -3.651422, E, F, , F, , , , , , , , , 
15, 95.968000, -22.439044, -3.991207, E, F, , F, , , , , , , , , 
15, 96.352000, -22.538016, -4.339071, E, F, , F, , , , , , , , , 
15, 96.736000, -22.668432, -4.669027, E, F, , F, , , , , , , , , 
15, 97.120000, -22.833509, -4.984098, E, F, , F, , , , , , , , , 
15, 97.504000, -22.980772, -5.314033, E, F, , F, , , , , , , , , 
15, 97.888000, -23.102111, -5.654506, E, F, , F, , , , , , , , , 
15, 98.272000, -23.198116, -6.003085, E, F, , F, , , , , , , , , 
15, 98.656000, -23.269889, -6.358891, E, F, , F, , , , , , , , , 
15, 99.040000, -23.316467, -6.716692, E, F, , F, , , , , , , , , 
15, 99.424000, -23.397268, -7.063049, E, F, , F, , , , , , , , , 
15, 100.160000, -23.598119, -7.495423, E, F, , F, , , , , , , , , 
15, 100.544000, -23.747953, -7.818035, E, F, , F, , , , , , , , , 
15, 100.864000, -23.899415, -8.078785, E, F, , F, , , , , , , , , 
15, 101.248000, -24.060505, -8.398277, E, F, , F, , , , , , , , , 
15, 101.632000, -24.248012, -8.700598, E, F, , F, , , , , , , , , 
15, 102.016000, -24.417702, -9.017945, E, F, , F, , , , , , , , , 
15, 102.400000, -24.612019, -9.313880, E, F, , F, , , , , , , , , 
15, 102.784000, -24.793352, -9.627034, E, F, , F, , , , , , , , , 
15, 103.168000, -24.999245, -9.916975, E, F, , F, , , , , , , , , 
15, 103.552000, -25.190239, -10.224367, E, F, , F, , , , , , , , , 
15, 103.936000, -25.359472, -10.544275, E, F, , F, , , , , , , , , 
15, 104.320000, -25.554402, -10.842224, E, F, , F, , , , , , , , , 
15, 104.704000, -25.735308, -11.155723, E, F, , F, , , , , , , , , 
15, 105.088000, -25.940810, -11.445986, E, F, , F, , , , , , , , , 
15, 105.472000, -26.131414, -11.753386, E, F, , F, , , , , , , , , 
15, 105.856000, -26.300362, -12.073451, E, F, , F, , , , , , , , , 
15, 106.240000, -26.496705, -12.370122, E, F, , F, , , , , , , , , 
15, 107.008000, -26.839878, -12.777578, E, F, , F, , , , , , , , , 
15, 107.456000, -27.132904, -13.070115, E, F, , F, , , , , , , , , 
15, 107.904000, -27.427760, -13.365766, E, F, , F, , , , , , , , , 
15, 108.288000, -27.706693, -13.585778, E, F, , F, , , , , , , , , 
15, 108.672000, -27.996769, -13.802524, E, F, , F, , , , , , , , , 
15, 109.056000, -28.283919, -14.011755, E, F, , F, , , , , , , , , 
15, 109.440000, -28.581694, -14.217584, E, F, , F, , , , , , , , , 
15, 109.824000, -28.862972, -14.444730, E, F, , F, , , , , , , , , 
15, 110.304000, -29.101170, -14.674836, E, F, , F, , , , , , , , , 
15, 111.392000, -29.303555, -14.915953, E, F, , F, , , , , , , , , 
15, 112.480000, -29.510462, -15.154037, E, F, , F, , , , , , , , , 
15, 113.568000, -29.714953, -15.394198, E, F, , F, , , , , , , , , 
15, 114.784000, -29.908367, -15.628819, E, F, , F, , , , , , , , , 
15, 118.080000, -30.381515, -15.871689, E, F, , F, , , , , , , , , 
15, 118.464000, -30.726506, -15.961295, E, F, , F, , , , , , , , , 
15, 119.168000, -31.152997, -16.137123, E, F, , F, , , , , , , , , 
15, 119.488000, -31.418366, -16.277441, E, F, , F, , , , , , , , , 
15, 119.872000, -31.726511, -16.468691, E, F, , F, , , , , , , , , 
15, 120.256000, -32.044225, -16.627270, E, F, , F, , , , , , , , , 
15, 120.640000, -32.357821, -16.808741, E, F, , F, , , , , , , , , 
15, 121.024000, -32.656856, -17.013328, E, F, , F, , , , , , , , , 
15, 121.408000, -32.937611, -17.230824, E, F, , F, , , , , , , , , 
15, 121.856000, -33.285069, -17.462272, E, F, , F, , , , , , , , , 
15, 122.304000, -33.628540, -17.695526, E, F, , F, , , , , , , , , 
15, 122.688000, -33.933770, -17.885942, E, F, , F, , , , , , , , , 
15, 123.072000, -34.237807, -18.067123, E, F, , F, , , , , , , , , 
15, 123.712000, -34.619350, -18.226750, E, F, , F, , , , , , , , , 
15, 124.800000, -34.909695, -18.310805, E, F, , F, , , , , , , , , 
15, 131.040000, -34.922820, -18.615295, E, F, , F, , , , , , , , , 
15, 131.904000, -34.709708, -18.976128, E, F, , F, , , , , , , , , 
15, 132.288000, -34.554792, -19.297283, E, F, , F, , , , , , , , , 
15, 132.672000, -34.437660, -19.632358, E, F, , F, , , , , , , , , 
15, 133.056000, -34.356727, -19.979007, E, F, , F, , , , , , , , , 
15, 133.376000, -34.270514, -20.266687, E, F, , F, , , , , , , , , 
15, 133.760000, -34.138556, -20.600021, E, F, , F, , , , , , , , , 
15, 134.144000, -33.979713, -20.921661, E, F, , F, , , , , , , , , 
15, 134.528000, -33.851449, -21.252988, E, F, , F, , , , , , , , , 
15, 134.912000, -33.758965, -21.596636, E, F, , F, , , , , , , , , 
15, 135.296000, -33.643806, -21.936091, E, F, , F, , , , , , , , , 
15, 135.680000, -33.560641, -22.282782, E, F, , F, , , , , , , , , 
15, 136.064000, -33.514174, -22.633165, E, F, , F, , , , , , , , , 
15, 136.448000, -33.445354, -22.988911, E, F, , F, , , , , , , , , 
15, 136.832000, -33.411020, -23.343302, E, F, , F, , , , , , , , , 
15, 137.216000, -33.354702, -23.699236, E, F, , F, , , , , , , , , 
15, 137.600000, -33.273581, -24.051730, E, F, , F, , , , , , , , , 
15, 137.984000, -33.168568, -24.398711, E, F, , F, , , , , , , , , 
15, 138.336000, -33.111274, -24.694147, E, F, , F, , , , , , , , , 
15, 138.976000, -33.074400, -25.097988, E, F, , F, , , , , , , , , 
15, 139.296000, -33.037163, -25.395689, E, F, , F, , , , , , , , , 
15, 139.680000, -33.028147, -25.752137, E, F, , F, , , , , , , , , 
15, 140.064000, -33.058752, -26.106640, E, F, , F, , , , , , , , , 
15, 140.448000, -33.126542, -26.456465, E, F, , F, , , , , , , , , 
15, 140.832000, -33.175611, -26.811343, E, F, , F, , , , , , , , , 
15, 141.280000, -33.194229, -27.229041, E, F, , F, , , , , , , , , 
15, 141.728000, -33.207209, -27.646222, E, F, , F, , , , , , , , , 
15, 142.432000, -33.262655, -28.050845, E, F, , F, , , , , , , , , 
15, 143.168000, -33.321442, -28.345630, E, F, , F, , , , , , , , , 
15, 144.384000, -33.387248, -28.657374, E, F, , F, , , , , , , , , 
15, 145.472000, -33.459103, -28.965850, E, F, , F, , , , , , , , , 
15, 147.904000, -33.505719, -29.268696, E, F, , F, , , , , , , , , 
15, 150.240000, -33.365035, -29.714963, E, F, , F, , , , , , , , , 
15, 150.560000, -33.236010, -29.986021, E, F, , F, , , , , , , , , 
15, 150.944000, -33.113570, -30.319042, E, F, , F, , , , , , , , , 
15, 151.328000, -32.968107, -30.649988, E, F, , F, , , , , , , , , 
15, 151.776000, -32.763590, -31.016723, E, F, , F, , , , , , , , , 
15, 152.160000, -32.562296, -31.317947, E, F, , F, , , , , , , , , 
15, 152.544000, -32.364979, -31.611910, E, F, , F, , , , , , , , , 
15, 152.928000, -32.201081, -31.925857, E, F, , F, , , , , , , , , 
15, 153.312000, -32.073313, -32.254854, E, F, , F, , , , , , , , , 
15, 153.696000, -31.981112, -32.598194, E, F, , F, , , , , , , , , 
15, 154.080000, -31.896604, -32.949502, E, F, , F, , , , , , , , , 
15, 154.464000, -31.818445, -33.291501, E, F, , F, , , , , , , , , 
15, 154.848000, -31.780286, -33.644199, E, F, , F, , , , , , , , , 
15, 155.232000, -31.779644, -34.000770, E, F, , F, , , , , , , , , 
15, 155.616000, -31.786835, -34.354876, E, F, , F, , , , , , , , , 
15, 156.000000, -31.790817, -34.711673, E, F, , F, , , , , , , , , 
15, 156.512000, -31.802841, -35.191117, E, F, , F, , , , , , , , , 
15, 156.896000, -31.776844, -35.551417, E, F, , F, , , , , , , , , 
15, 157.280000, -31.787524, -35.907489, E, F, , F, , , , , , , , , 
15, 157.664000, -31.834768, -36.256625, E, F, , F, , , , , , , , , 
15, 157.984000, -31.858123, -36.556553, E, F, , F, , , , , , , , , 
15, 158.368000, -31.920337, -36.906499, E, F, , F, , , , , , , , , 
15, 159.104000, -32.022733, -37.205567, E, F, , F, , , , , , , , , 
15, 160.192000, -32.139479, -37.498573, E, F, , F, , , , , , , , , 
15, 161.280000, -32.258514, -37.790675, E, F, , F, , , , , , , , , 
15, 163.808000, -32.337749, -38.083557, E, F, , F, , , , , , , , , 
15, 165.760000, -32.198442, -38.501897, E, F, , F, , , , , , , , , 
15, 166.144000, -32.047681, -38.822727, E, F, , F, , , , , , , , , 
15, 166.592000, -31.897307, -39.215295, E, F, , F, , , , , , , , , 
15, 167.040000, -31.744854, -39.603479, E, F, , F, , , , , , , , , 
15, 167.424000, -31.655487, -39.947630, E, F, , F, , , , , , , , , 
15, 167.808000, -31.574150, -40.300147, E, F, , F, , , , , , , , , 
15, 168.192000, -31.499051, -40.647144, E, F, , F, , , , , , , , , 
15, 168.576000, -31.431474, -41.002606, E, F, , F, , , , , , , , , 
15, 168.960000, -31.369231, -41.350765, E, F, , F, , , , , , , , , 
15, 169.344000, -31.314762, -41.708950, E, F, , F, , , , , , , , , 
15, 169.728000, -31.234042, -42.060588, E, F, , F, , , , , , , , , 
15, 170.112000, -31.159175, -42.406598, E, F, , F, , , , , , , , , 
15, 170.496000, -31.122862, -42.757039, E, F, , F, , , , , , , , , 
15, 170.880000, -31.122737, -43.111318, E, F, , F, , , , , , , , , 
15, 171.968000, -31.155888, -43.751352, E, F, , F, , , , , , , , , 
15, 173.024000, -31.177409, -44.055077, E, F, , F, , , , , , , , , 
15, 174.112000, -31.199660, -44.369714, E, F, , F, , , , , , , , , 
15, 175.200000, -31.222064, -44.684339, E, F, , F, , , , , , , , , 
15, 176.288000, -31.244463, -44.998966, E, F, , F, , , , , , , , , 
15, 177.376000, -31.266836, -45.313594, E, F, , F, , , , , , , , , 
15, 178.464000, -31.289229, -45.628221, E, F, , F, , , , , , , , , 
15, 180.512000, -31.295572, -45.930438, E, F, , F, , , , , , , , , 
15, 187.168000, -31.018280, -46.052299, E, F, , F, , , , , , , , , 
15, 200.608000, -31.313763, -46.000240, E, F, , F, , , , , , , , , 
15, 205.728000, -31.381972, -45.705658, E, F, , F, , , , , , , , , 
15, 207.008000, -31.246293, -45.338241, E, F, , F, , , , , , , , , 
15, 207.392000, -31.080171, -45.022641, E, F, , F, , , , , , , , , 
15, 207.776000, -30.929205, -44.692368, E, F, , F, , , , , , , , , 
15, 208.512000, -30.652317, -44.307040, E, F, , F, , , , , , , , , 
15, 208.896000, -30.444514, -44.017903, E, F, , F, , , , , , , , , 
15, 209.280000, -30.207086, -43.753003, E, F, , F, , , , , , , , , 
15, 209.728000, -29.903050, -43.464030, E, F, , F, , , , , , , , , 
15, 210.112000, -29.660526, -43.195640, E, F, , F, , , , , , , , , 
15, 210.496000, -29.438980, -42.909739, E, F, , F, , , , , , , , , 
15, 210.880000, -29.239589, -42.607931, E, F, , F, , , , , , , , , 
15, 211.264000, -29.063535, -42.291941, E, F, , F, , , , , , , , , 
15, 211.712000, -28.863481, -41.925139, E, F, , F, , , , , , , , , 
15, 212.096000, -28.679993, -41.612923, E, F, , F, , , , , , , , , 
15, 212.480000, -28.520571, -41.288402, E, F, , F, , , , , , , , , 
15, 212.864000, -28.386326, -40.952594, E, F, , F, , , , , , , , , 
15, 213.248000, -28.278028, -40.607418, E, F, , F, , , , , , , , , 
15, 213.568000, -28.207885, -40.315368, E, F, , F, , , , , , , , , 
15, 213.952000, -28.148307, -39.958370, E, F, , F, , , , , , , , , 
15, 214.400000, -28.082803, -39.545589, E, F, , F, , , , , , , , , 
15, 214.784000, -27.986213, -39.206592, E, F, , F, , , , , , , , , 
15, 215.168000, -27.851332, -38.877483, E, F, , F, , , , , , , , , 
15, 215.552000, -27.705579, -38.546698, E, F, , F, , , , , , , , , 
15, 215.872000, -27.603030, -38.263829, E, F, , F, , , , , , , , , 
15, 216.256000, -27.504447, -37.918902, E, F, , F, , , , , , , , , 
15, 217.152000, -27.302624, -37.327169, E, F, , F, , , , , , , , , 
15, 217.600000, -27.104025, -36.964021, E, F, , F, , , , , , , , , 
15, 218.048000, -26.904375, -36.596933, E, F, , F, , , , , , , , , 
15, 218.432000, -26.698808, -36.307029, E, F, , F, , , , , , , , , 
15, 218.816000, -26.461674, -36.042241, E, F, , F, , , , , , , , , 
15, 219.200000, -26.195475, -35.805184, E, F, , F, , , , , , , , , 
15, 219.584000, -25.905613, -35.600588, E, F, , F, , , , , , , , , 
15, 219.968000, -25.591815, -35.428749, E, F, , F, , , , , , , , , 
15, 220.352000, -25.271434, -35.263392, E, F, , F, , , , , , , , , 
15, 220.736000, -24.954408, -35.105139, E, F, , F, , , , , , , , , 
15, 221.056000, -24.681614, -34.979932, E, F, , F, , , , , , , , , 
15, 221.440000, -24.364133, -34.806749, E, F, , F, , , , , , , , , 
15, 221.824000, -24.061164, -34.610121, E, F, , F, , , , , , , , , 
15, 222.208000, -23.764757, -34.417119, E, F, , F, , , , , , , , , 
15, 222.528000, -23.507169, -34.261267, E, F, , F, , , , , , , , , 
15, 223.040000, -23.123643, -33.977555, E, F, , F, , , , , , , , , 
15, 223.424000, -22.851611, -33.734382, E, F, , F, , , , , , , , , 
15, 223.808000, -22.565327, -33.528703, E, F, , F, , , , , , , , , 
15, 224.192000, -22.282020, -33.302580, E, F, , F, , , , , , , , , 
15, 224.576000, -21.985403, -33.111548, E, F, , F, , , , , , , , , 
15, 224.960000, -21.666089, -32.953469, E, F, , F, , , , , , , , , 
15, 225.344000, -21.332890, -32.830750, E, F, , F, , , , , , , , , 
15, 225.728000, -21.000308, -32.686752, E, F, , F, , , , , , , , , 
15, 226.112000, -20.663153, -32.576629, E, F, , F, , , , , , , , , 
15, 226.624000, -20.370461, -32.460935, E, F, , F, , , , , , , , , 
15, 227.264000, -19.979825, -32.311590, E, F, , F, , , , , , , , , 
15, 227.648000, -19.651885, -32.157920, E, F, , F, , , , , , , , , 
15, 228.032000, -19.336568, -31.980037, E, F, , F, , , , , , , , , 
15, 228.640000, -19.072615, -31.769674, E, F, , F, , , , , , , , , 
15, 229.024000, -18.784730, -31.560382, E, F, , F, , , , , , , , , 
15, 229.408000, -18.505474, -31.329905, E, F, , F, , , , , , , , , 
15, 229.792000, -18.244486, -31.079290, E, F, , F, , , , , , , , , 
15, 230.176000, -18.003034, -30.809685, E, F, , F, , , , , , , , , 
15, 230.560000, -17.782576, -30.522672, E, F, , F, , , , , , , , , 
15, 230.944000, -17.584384, -30.219872, E, F, , F, , , , , , , , , 
15, 231.328000, -17.409615, -29.902963, E, F, , F, , , , , , , , , 
15, 231.904000, -17.232471, -29.517092, E, F, , F, , , , , , , , , 
15, 232.352000, -17.115400, -29.209982, E, F, , F, , , , , , , , , 
15, 232.736000, -16.959733, -28.889669, E, F, , F, , , , , , , , , 
15, 233.120000, -16.770886, -28.588314, E, F, , F, , , , , , , , , 
15, 233.504000, -16.597889, -28.270327, E, F, , F, , , , , , , , , 
15, 233.888000, -16.447549, -27.941013, E, F, , F, , , , , , , , , 
15, 234.272000, -16.270466, -27.632505, E, F, , F, , , , , , , , , 
15, 234.656000, -16.108048, -27.308851, E, F, , F, , , , , , , , , 
15, 235.040000, -15.919725, -27.007035, E, F, , F, , , , , , , , , 
15, 235.424000, -15.745625, -26.689648, E, F, , F, , , , , , , , , 
15, 235.808000, -15.544701, -26.396295, E, F, , F, , , , , , , , , 
15, 256.928000, -15.242477, -26.428912, E, F, , F, , , , , , , , , 
15, 260.576000, -14.908781, -26.728826, E, F, , F, , , , , , , , , 
15, 261.536000, -14.616608, -27.082260, E, F, , F, , , , , , , , , 
15, 261.856000, -14.425668, -27.313823, E, F, , F, , , , , , , , , 
