id,timestamp, lat, long, mode, isCommunicating, direction, reached, partnerId, partnerMode, broadcastedPath, receivedPath, beforePathLength, afterPathLength, sentDataSize, receivedDataSize
12, 2.912000, -35.367529, 1.939039, E, F, , F, , , , , , , , , 
12, 4.576000, -35.028666, 1.580149, E, F, , F, , , , , , , , , 
12, 5.600000, -34.885366, 1.296445, E, F, , F, , , , , , , , , 
12, 6.688000, -34.765475, 1.004196, E, F, , F, , , , , , , , , 
12, 7.328000, -34.647364, 0.698445, E, F, , F, , , , , , , , , 
12, 8.480000, -34.481542, 0.421234, E, F, , F, , , , , , , , , 
12, 9.280000, -34.358658, 0.129887, E, F, , F, , , , , , , , , 
12, 10.272000, -34.180126, -0.314328, E, F, , F, , , , , , , , , 
12, 10.656000, -34.079982, -0.656177, E, F, , F, , , , , , , , , 
12, 11.040000, -33.959057, -0.998245, E, F, , F, , , , , , , , , 
12, 11.424000, -33.874423, -1.341898, E, F, , F, , , , , , , , , 
12, 11.808000, -33.828422, -1.693473, E, F, , F, , , , , , , , , 
12, 12.128000, -33.772480, -1.988784, E, F, , F, , , , , , , , , 
12, 12.512000, -33.685813, -2.333432, E, F, , F, , , , , , , , , 
12, 12.960000, -33.614446, -2.746192, E, F, , F, , , , , , , , , 
12, 13.344000, -33.521070, -3.095810, E, F, , F, , , , , , , , , 
12, 14.048000, -33.334606, -3.605750, E, F, , F, , , , , , , , , 
12, 15.104000, -33.231033, -3.888913, E, F, , F, , , , , , , , , 
12, 23.136000, -32.892978, -3.546234, E, F, , F, , , , , , , , , 
12, 24.160000, -32.811433, -3.101772, E, F, , F, , , , , , , , , 
12, 24.928000, -32.739813, -2.689368, E, F, , F, , , , , , , , , 
12, 25.568000, -32.699843, -2.299837, E, F, , F, , , , , , , , , 
12, 26.016000, -32.647045, -1.974793, E, F, , F, , , , , , , , , 
12, 26.400000, -32.550502, -1.633251, E, F, , F, , , , , , , , , 
12, 26.784000, -32.418227, -1.303710, E, F, , F, , , , , , , , , 
12, 27.168000, -32.304232, -0.960466, E, F, , F, , , , , , , , , 
12, 27.680000, -32.226019, -0.652249, E, F, , F, , , , , , , , , 
12, 28.256000, -32.083302, -0.221504, E, F, , F, , , , , , , , , 
12, 28.640000, -31.935911, 0.102790, E, F, , F, , , , , , , , , 
12, 29.216000, -31.799282, 0.457873, E, F, , F, , , , , , , , , 
12, 29.792000, -31.664026, 0.833639, E, F, , F, , , , , , , , , 
12, 30.496000, -31.573781, 1.286475, E, F, , F, , , , , , , , , 
12, 31.200000, -31.524843, 1.760825, E, F, , F, , , , , , , , , 
12, 32.320000, -31.542874, 2.076967, E, F, , F, , , , , , , , , 
12, 33.408000, -31.586907, 2.389392, E, F, , F, , , , , , , , , 
12, 35.680000, -31.665356, 2.695175, E, F, , F, , , , , , , , , 
12, 38.208000, -31.868659, 2.928803, E, F, , F, , , , , , , , , 
12, 41.760000, -32.129236, 3.083586, E, F, , F, , , , , , , , , 
12, 44.640000, -32.491786, 2.924036, E, F, , F, , , , , , , , , 
12, 44.960000, -32.741847, 2.758009, E, F, , F, , , , , , , , , 
12, 45.344000, -33.038942, 2.562663, E, F, , F, , , , , , , , , 
12, 45.728000, -33.355812, 2.402078, E, F, , F, , , , , , , , , 
12, 46.112000, -33.682950, 2.246858, E, F, , F, , , , , , , , , 
12, 46.496000, -34.005923, 2.098582, E, F, , F, , , , , , , , , 
12, 46.880000, -34.343306, 1.987557, E, F, , F, , , , , , , , , 
12, 47.264000, -34.691600, 1.915557, E, F, , F, , , , , , , , , 
12, 47.648000, -35.045431, 1.883569, E, F, , F, , , , , , , , , 
12, 48.032000, -35.406714, 1.860494, E, F, , F, , , , , , , , , 
12, 48.416000, -35.765521, 1.810390, E, F, , F, , , , , , , , , 
12, 48.800000, -36.117367, 1.765639, E, F, , F, , , , , , , , , 
12, 49.280000, -36.445954, 1.762202, E, F, , F, , , , , , , , , 
12, 50.336000, -36.748277, 1.798222, E, F, , F, , , , , , , , , 
12, 51.776000, -37.225662, 1.922887, E, F, , F, , , , , , , , , 
12, 52.864000, -37.530731, 2.001653, E, F, , F, , , , , , , , , 
12, 61.760000, -37.408689, 1.427470, E, F, , F, , , , , , , , , 
12, 62.144000, -37.239179, 1.114189, E, F, , F, , , , , , , , , 
12, 62.528000, -37.048907, 0.804734, E, F, , F, , , , , , , , , 
12, 62.912000, -36.891834, 0.488525, E, F, , F, , , , , , , , , 
12, 63.360000, -36.676775, 0.128403, E, F, , F, , , , , , , , , 
12, 63.808000, -36.457696, -0.227309, E, F, , F, , , , , , , , , 
12, 64.192000, -36.309104, -0.549126, E, F, , F, , , , , , , , , 
12, 64.512000, -36.192504, -0.825769, E, F, , F, , , , , , , , , 
12, 64.896000, -36.056452, -1.153999, E, F, , F, , , , , , , , , 
12, 65.280000, -35.958625, -1.494962, E, F, , F, , , , , , , , , 
12, 65.664000, -35.898674, -1.844030, E, F, , F, , , , , , , , , 
12, 65.984000, -35.856790, -2.141099, E, F, , F, , , , , , , , , 
12, 66.432000, -35.797889, -2.552904, E, F, , F, , , , , , , , , 
12, 66.944000, -35.740266, -3.028559, E, F, , F, , , , , , , , , 
12, 67.328000, -35.661079, -3.380325, E, F, , F, , , , , , , , , 
12, 67.712000, -35.557086, -3.727693, E, F, , F, , , , , , , , , 
12, 68.096000, -35.489992, -4.075396, E, F, , F, , , , , , , , , 
12, 68.480000, -35.460833, -4.429495, E, F, , F, , , , , , , , , 
12, 68.800000, -35.420023, -4.727337, E, F, , F, , , , , , , , , 
12, 69.184000, -35.407378, -5.080731, E, F, , F, , , , , , , , , 
12, 69.568000, -35.431897, -5.431812, E, F, , F, , , , , , , , , 
12, 69.952000, -35.492900, -5.782119, E, F, , F, , , , , , , , , 
12, 70.336000, -35.593518, -6.124162, E, F, , F, , , , , , , , , 
12, 70.720000, -35.729818, -6.453869, E, F, , F, , , , , , , , , 
12, 71.104000, -35.845114, -6.789922, E, F, , F, , , , , , , , , 
12, 71.808000, -35.963111, -7.251203, E, F, , F, , , , , , , , , 
12, 72.672000, -35.995770, -7.567239, E, F, , F, , , , , , , , , 
12, 73.760000, -36.013478, -7.882156, E, F, , F, , , , , , , , , 
12, 74.848000, -36.030559, -8.197115, E, F, , F, , , , , , , , , 
12, 75.936000, -36.048297, -8.512039, E, F, , F, , , , , , , , , 
12, 77.024000, -36.065391, -8.826997, E, F, , F, , , , , , , , , 
12, 78.176000, -36.094333, -9.129428, E, F, , F, , , , , , , , , 
12, 80.896000, -36.095091, -9.429536, E, F, , F, , , , , , , , , 
12, 81.696000, -35.975222, -9.766265, E, F, , F, , , , , , , , , 
12, 82.080000, -35.880925, -10.109107, E, F, , F, , , , , , , , , 
12, 82.464000, -35.766013, -10.450538, E, F, , F, , , , , , , , , 
12, 82.848000, -35.687768, -10.795840, E, F, , F, , , , , , , , , 
12, 83.232000, -35.644684, -11.147519, E, F, , F, , , , , , , , , 
12, 83.616000, -35.578949, -11.502537, E, F, , F, , , , , , , , , 
12, 84.000000, -35.550485, -11.856308, E, F, , F, , , , , , , , , 
12, 84.832000, -35.577756, -12.155387, E, F, , F, , , , , , , , , 
12, 85.920000, -35.625761, -12.467114, E, F, , F, , , , , , , , , 
12, 87.616000, -35.658162, -12.766072, E, F, , F, , , , , , , , , 
12, 89.664000, -35.537638, -13.195979, E, F, , F, , , , , , , , , 
12, 89.984000, -35.417799, -13.471268, E, F, , F, , , , , , , , , 
12, 90.304000, -35.277356, -13.736976, E, F, , F, , , , , , , , , 
12, 90.688000, -35.084755, -14.042592, E, F, , F, , , , , , , , , 
12, 91.072000, -34.869641, -14.332388, E, F, , F, , , , , , , , , 
12, 91.456000, -34.684626, -14.635477, E, F, , F, , , , , , , , , 
12, 91.904000, -34.437741, -14.973722, E, F, , F, , , , , , , , , 
12, 92.544000, -34.174060, -15.297995, E, F, , F, , , , , , , , , 
12, 92.992000, -33.938439, -15.638359, E, F, , F, , , , , , , , , 
12, 93.440000, -33.700103, -15.981251, E, F, , F, , , , , , , , , 
12, 93.824000, -33.503101, -16.285153, E, F, , F, , , , , , , , , 
12, 94.208000, -33.284420, -16.573036, E, F, , F, , , , , , , , , 
12, 94.592000, -33.072667, -16.858310, E, F, , F, , , , , , , , , 
12, 94.976000, -32.894194, -17.165449, E, F, , F, , , , , , , , , 
12, 95.552000, -32.736277, -17.485380, E, F, , F, , , , , , , , , 
12, 96.000000, -32.582773, -17.869822, E, F, , F, , , , , , , , , 
12, 96.448000, -32.427447, -18.257586, E, F, , F, , , , , , , , , 
12, 96.832000, -32.303755, -18.597939, E, F, , F, , , , , , , , , 
12, 97.216000, -32.186649, -18.933372, E, F, , F, , , , , , , , , 
12, 98.048000, -32.070977, -19.425346, E, F, , F, , , , , , , , , 
12, 98.432000, -32.050000, -19.783489, E, F, , F, , , , , , , , , 
12, 98.816000, -32.003764, -20.140132, E, F, , F, , , , , , , , , 
12, 99.200000, -31.936287, -20.489760, E, F, , F, , , , , , , , , 
12, 99.584000, -31.908549, -20.842899, E, F, , F, , , , , , , , , 
12, 99.968000, -31.918205, -21.195435, E, F, , F, , , , , , , , , 
12, 100.416000, -31.961567, -21.611159, E, F, , F, , , , , , , , , 
12, 100.800000, -31.968009, -21.971007, E, F, , F, , , , , , , , , 
12, 101.120000, -31.953128, -22.271515, E, F, , F, , , , , , , , , 
12, 101.504000, -31.910191, -22.628738, E, F, , F, , , , , , , , , 
12, 101.888000, -31.838355, -22.981030, E, F, , F, , , , , , , , , 
12, 102.528000, -31.709593, -23.358260, E, F, , F, , , , , , , , , 
12, 102.976000, -31.536668, -23.668670, E, F, , F, , , , , , , , , 
12, 103.360000, -31.378326, -23.994203, E, F, , F, , , , , , , , , 
12, 103.744000, -31.227133, -24.315814, E, F, , F, , , , , , , , , 
12, 104.128000, -31.113048, -24.652147, E, F, , F, , , , , , , , , 
12, 104.512000, -31.005850, -24.997991, E, F, , F, , , , , , , , , 
12, 104.896000, -30.873230, -25.334488, E, F, , F, , , , , , , , , 
12, 105.280000, -30.746818, -25.666660, E, F, , F, , , , , , , , , 
12, 105.664000, -30.658728, -26.010749, E, F, , F, , , , , , , , , 
12, 106.048000, -30.610488, -26.363622, E, F, , F, , , , , , , , , 
12, 106.432000, -30.602385, -26.719789, E, F, , F, , , , , , , , , 
12, 106.816000, -30.634575, -27.073486, E, F, , F, , , , , , , , , 
12, 107.200000, -30.677288, -27.431482, E, F, , F, , , , , , , , , 
12, 107.584000, -30.725321, -27.781883, E, F, , F, , , , , , , , , 
12, 108.160000, -30.794685, -28.131240, E, F, , F, , , , , , , , , 
12, 108.544000, -30.830093, -28.487236, E, F, , F, , , , , , , , , 
12, 108.864000, -30.834766, -28.787717, E, F, , F, , , , , , , , , 
12, 109.248000, -30.815484, -29.147831, E, F, , F, , , , , , , , , 
12, 109.632000, -30.770407, -29.507689, E, F, , F, , , , , , , , , 
12, 110.080000, -30.717665, -29.920264, E, F, , F, , , , , , , , , 
12, 110.464000, -30.715506, -30.268737, E, F, , F, , , , , , , , , 
12, 110.784000, -30.726394, -30.570192, E, F, , F, , , , , , , , , 
12, 111.168000, -30.709404, -30.930282, E, F, , F, , , , , , , , , 
12, 111.552000, -30.697077, -31.286421, E, F, , F, , , , , , , , , 
12, 111.936000, -30.722563, -31.638940, E, F, , F, , , , , , , , , 
12, 112.320000, -30.787778, -31.989964, E, F, , F, , , , , , , , , 
12, 112.704000, -30.861592, -32.340233, E, F, , F, , , , , , , , , 
12, 113.088000, -30.938005, -32.686078, E, F, , F, , , , , , , , , 
12, 113.472000, -31.023810, -33.036726, E, F, , F, , , , , , , , , 
12, 113.856000, -31.083024, -33.393676, E, F, , F, , , , , , , , , 
12, 114.688000, -31.179390, -33.953580, E, F, , F, , , , , , , , , 
12, 115.072000, -31.289861, -34.291743, E, F, , F, , , , , , , , , 
12, 115.456000, -31.437657, -34.610852, E, F, , F, , , , , , , , , 
12, 115.840000, -31.618420, -34.915780, E, F, , F, , , , , , , , , 
12, 116.224000, -31.782214, -35.237011, E, F, , F, , , , , , , , , 
12, 116.608000, -31.923997, -35.570672, E, F, , F, , , , , , , , , 
12, 116.992000, -32.093009, -35.880558, E, F, , F, , , , , , , , , 
12, 117.856000, -32.206998, -36.175271, E, F, , F, , , , , , , , , 
12, 118.944000, -32.310545, -36.473200, E, F, , F, , , , , , , , , 
