id,timestamp, lat, long, mode, isCommunicating, direction, reached, partnerId, partnerMode, broadcastedPath, receivedPath, beforePathLength, afterPathLength, sentDataSize, receivedDataSize
9, 3.264000, -33.266019, 2.254168, E, F, , F, , , , , , , , , 
9, 3.648000, -32.918357, 2.177163, E, F, , F, , , , , , , , , 
9, 4.032000, -32.559854, 2.120863, E, F, , F, , , , , , , , , 
9, 4.416000, -32.199275, 2.091845, E, F, , F, , , , , , , , , 
9, 4.800000, -31.837006, 2.089990, E, F, , F, , , , , , , , , 
9, 5.184000, -31.475791, 2.113395, E, F, , F, , , , , , , , , 
9, 5.568000, -31.121248, 2.103429, E, F, , F, , , , , , , , , 
9, 5.952000, -30.760250, 2.115746, E, F, , F, , , , , , , , , 
9, 6.336000, -30.400602, 2.152832, E, F, , F, , , , , , , , , 
9, 6.720000, -30.045779, 2.153870, E, F, , F, , , , , , , , , 
9, 7.104000, -29.692127, 2.112882, E, F, , F, , , , , , , , , 
9, 7.488000, -29.345389, 2.032472, E, F, , F, , , , , , , , , 
9, 7.872000, -29.008105, 1.915315, E, F, , F, , , , , , , , , 
9, 8.256000, -28.664093, 1.816505, E, F, , F, , , , , , , , , 
9, 8.640000, -28.332930, 1.686047, E, F, , F, , , , , , , , , 
9, 9.024000, -27.996528, 1.570261, E, F, , F, , , , , , , , , 
9, 9.408000, -27.678829, 1.418506, E, F, , F, , , , , , , , , 
9, 9.728000, -27.421846, 1.263329, E, F, , F, , , , , , , , , 
9, 10.112000, -27.100103, 1.097983, E, F, , F, , , , , , , , , 
9, 10.496000, -26.766022, 0.957182, E, F, , F, , , , , , , , , 
9, 10.880000, -26.423189, 0.839718, E, F, , F, , , , , , , , , 
9, 11.264000, -26.102823, 0.692816, E, F, , F, , , , , , , , , 
9, 11.648000, -25.764112, 0.560570, E, F, , F, , , , , , , , , 
9, 12.032000, -25.421190, 0.455225, E, F, , F, , , , , , , , , 
9, 12.416000, -25.072234, 0.374325, E, F, , F, , , , , , , , , 
9, 12.800000, -24.735607, 0.260228, E, F, , F, , , , , , , , , 
9, 13.184000, -24.413489, 0.111333, E, F, , F, , , , , , , , , 
9, 13.632000, -24.019322, -0.032849, E, F, , F, , , , , , , , , 
9, 14.080000, -23.624908, -0.170463, E, F, , F, , , , , , , , , 
9, 14.464000, -23.288331, -0.299850, E, F, , F, , , , , , , , , 
9, 14.944000, -22.983708, -0.422511, E, F, , F, , , , , , , , , 
9, 16.000000, -22.718138, -0.571503, E, F, , F, , , , , , , , , 
9, 19.904000, -22.511422, -0.790577, E, F, , F, , , , , , , , , 
9, 21.728000, -22.509630, -1.112463, E, F, , F, , , , , , , , , 
9, 22.048000, -22.523065, -1.413988, E, F, , F, , , , , , , , , 
9, 22.432000, -22.540545, -1.767541, E, F, , F, , , , , , , , , 
9, 22.816000, -22.567022, -2.128320, E, F, , F, , , , , , , , , 
9, 23.200000, -22.565339, -2.479399, E, F, , F, , , , , , , , , 
9, 23.520000, -22.541892, -2.779675, E, F, , F, , , , , , , , , 
9, 23.968000, -22.508469, -3.194747, E, F, , F, , , , , , , , , 
9, 24.352000, -22.491498, -3.555661, E, F, , F, , , , , , , , , 
9, 24.736000, -22.479536, -3.910037, E, F, , F, , , , , , , , , 
9, 25.120000, -22.476403, -4.271601, E, F, , F, , , , , , , , , 
9, 25.632000, -22.431370, -4.749877, E, F, , F, , , , , , , , , 
9, 26.016000, -22.355956, -5.099579, E, F, , F, , , , , , , , , 
9, 26.400000, -22.254041, -5.448274, E, F, , F, , , , , , , , , 
9, 26.784000, -22.188801, -5.797846, E, F, , F, , , , , , , , , 
9, 27.168000, -22.166794, -6.148764, E, F, , F, , , , , , , , , 
9, 27.552000, -22.193285, -6.499997, E, F, , F, , , , , , , , , 
9, 27.936000, -22.198238, -6.859725, E, F, , F, , , , , , , , , 
9, 28.320000, -22.175367, -7.220546, E, F, , F, , , , , , , , , 
9, 28.704000, -22.125545, -7.578784, E, F, , F, , , , , , , , , 
9, 29.088000, -22.049064, -7.932303, E, F, , F, , , , , , , , , 
9, 29.472000, -21.948538, -8.279645, E, F, , F, , , , , , , , , 
9, 29.856000, -21.881968, -8.630413, E, F, , F, , , , , , , , , 
9, 30.272000, -21.793594, -8.971644, E, F, , F, , , , , , , , , 
9, 31.456000, -21.680402, -9.252527, E, F, , F, , , , , , , , , 
9, 32.768000, -21.567222, -9.533149, E, F, , F, , , , , , , , , 
9, 38.016000, -21.286768, -9.645022, E, F, , F, , , , , , , , , 
9, 38.624000, -20.946716, -9.599028, E, F, , F, , , , , , , , , 
9, 39.008000, -20.591434, -9.581841, E, F, , F, , , , , , , , , 
9, 39.584000, -20.218140, -9.604931, E, F, , F, , , , , , , , , 
9, 40.736000, -19.791772, -9.578870, E, F, , F, , , , , , , , , 
9, 43.072000, -19.352380, -9.371548, E, F, , F, , , , , , , , , 
9, 43.456000, -19.027991, -9.223399, E, F, , F, , , , , , , , , 
