id,timestamp, lat, long, mode, isCommunicating, direction, reached, partnerId, partnerMode, broadcastedPath, receivedPath, beforePathLength, afterPathLength, sentDataSize, receivedDataSize
7, 0.704000, -34.158426, 0.775802, E, F, , F, , , , , , , , , 
7, 1.088000, -33.888395, 0.543722, E, F, , F, , , , , , , , , 
7, 1.472000, -33.599767, 0.325219, E, F, , F, , , , , , , , , 
7, 1.856000, -33.296779, 0.127233, E, F, , F, , , , , , , , , 
7, 2.240000, -33.017914, -0.094165, E, F, , F, , , , , , , , , 
7, 2.624000, -32.721703, -0.303516, E, F, , F, , , , , , , , , 
7, 3.008000, -32.453598, -0.536188, E, F, , F, , , , , , , , , 
7, 3.392000, -32.211900, -0.798875, E, F, , F, , , , , , , , , 
7, 3.776000, -32.002800, -1.084375, E, F, , F, , , , , , , , , 
7, 4.160000, -31.823927, -1.392043, E, F, , F, , , , , , , , , 
7, 4.544000, -31.623247, -1.692825, E, F, , F, , , , , , , , , 
7, 4.928000, -31.402229, -1.979665, E, F, , F, , , , , , , , , 
7, 5.312000, -31.214361, -2.281152, E, F, , F, , , , , , , , , 
7, 5.696000, -31.061551, -2.602157, E, F, , F, , , , , , , , , 
7, 6.080000, -30.944143, -2.938125, E, F, , F, , , , , , , , , 
7, 6.464000, -30.811178, -3.269232, E, F, , F, , , , , , , , , 
7, 6.976000, -30.707654, -3.620579, E, F, , F, , , , , , , , , 
7, 8.096000, -30.626446, -3.918391, E, F, , F, , , , , , , , , 
7, 17.824000, -30.923018, -3.866756, E, F, , F, , , , , , , , , 
7, 22.016000, -30.906452, -3.394631, E, F, , F, , , , , , , , , 
7, 22.400000, -30.870057, -3.034223, E, F, , F, , , , , , , , , 
7, 22.848000, -30.867589, -2.615242, E, F, , F, , , , , , , , , 
7, 23.296000, -30.869676, -2.201860, E, F, , F, , , , , , , , , 
7, 23.680000, -30.856462, -1.840504, E, F, , F, , , , , , , , , 
7, 24.064000, -30.838874, -1.485045, E, F, , F, , , , , , , , , 
7, 24.448000, -30.783100, -1.135752, E, F, , F, , , , , , , , , 
7, 24.768000, -30.726163, -0.840718, E, F, , F, , , , , , , , , 
7, 25.152000, -30.686843, -0.481337, E, F, , F, , , , , , , , , 
7, 25.472000, -30.674969, -0.181385, E, F, , F, , , , , , , , , 
7, 25.856000, -30.686010, 0.178902, E, F, , F, , , , , , , , , 
7, 26.240000, -30.724247, 0.538922, E, F, , F, , , , , , , , , 
7, 26.624000, -30.794633, 0.889727, E, F, , F, , , , , , , , , 
7, 27.008000, -30.861184, 1.238756, E, F, , F, , , , , , , , , 
7, 27.328000, -30.908045, 1.535467, E, F, , F, , , , , , , , , 
7, 27.776000, -30.973607, 1.946386, E, F, , F, , , , , , , , , 
7, 28.160000, -30.987033, 2.302569, E, F, , F, , , , , , , , , 
7, 28.864000, -30.997175, 2.795940, E, F, , F, , , , , , , , , 
7, 29.952000, -31.021650, 3.110470, E, F, , F, , , , , , , , , 
7, 43.008000, -30.723549, 2.976149, E, F, , F, , , , , , , , , 
7, 43.872000, -30.454516, 2.785411, E, F, , F, , , , , , , , , 
7, 45.184000, -30.145959, 2.469614, E, F, , F, , , , , , , , , 
7, 45.568000, -29.880955, 2.221876, E, F, , F, , , , , , , , , 
7, 45.952000, -29.649454, 1.956261, E, F, , F, , , , , , , , , 
7, 46.336000, -29.448590, 1.665477, E, F, , F, , , , , , , , , 
7, 46.720000, -29.229644, 1.378671, E, F, , F, , , , , , , , , 
7, 47.104000, -29.042653, 1.075322, E, F, , F, , , , , , , , , 
7, 47.488000, -28.891505, 0.753649, E, F, , F, , , , , , , , , 
7, 48.192000, -28.791869, 0.369712, E, F, , F, , , , , , , , , 
7, 48.512000, -28.699351, 0.084206, E, F, , F, , , , , , , , , 
7, 48.896000, -28.569769, -0.247464, E, F, , F, , , , , , , , , 
7, 49.280000, -28.477948, -0.590694, E, F, , F, , , , , , , , , 
7, 49.728000, -28.408266, -1.000941, E, F, , F, , , , , , , , , 
7, 50.176000, -28.335601, -1.409516, E, F, , F, , , , , , , , , 
7, 50.560000, -28.310948, -1.763283, E, F, , F, , , , , , , , , 
7, 50.944000, -28.294081, -2.124988, E, F, , F, , , , , , , , , 
7, 51.328000, -28.250800, -2.484010, E, F, , F, , , , , , , , , 
7, 51.712000, -28.179680, -2.836013, E, F, , F, , , , , , , , , 
7, 52.096000, -28.076788, -3.181412, E, F, , F, , , , , , , , , 
7, 52.480000, -27.978028, -3.520305, E, F, , F, , , , , , , , , 
7, 52.800000, -27.900789, -3.811600, E, F, , F, , , , , , , , , 
7, 53.184000, -27.812233, -4.154006, E, F, , F, , , , , , , , , 
7, 53.568000, -27.762458, -4.505682, E, F, , F, , , , , , , , , 
7, 53.952000, -27.752195, -4.859729, E, F, , F, , , , , , , , , 
7, 54.336000, -27.749642, -5.222012, E, F, , F, , , , , , , , , 
7, 54.720000, -27.751752, -5.576402, E, F, , F, , , , , , , , , 
7, 55.200000, -27.791419, -5.902776, E, F, , F, , , , , , , , , 
7, 56.256000, -27.866855, -6.197709, E, F, , F, , , , , , , , , 
7, 57.344000, -27.947542, -6.502640, E, F, , F, , , , , , , , , 
7, 59.264000, -28.011624, -6.799663, E, F, , F, , , , , , , , , 
7, 62.304000, -27.800424, -7.269373, E, F, , F, , , , , , , , , 
7, 62.624000, -27.629368, -7.516052, E, F, , F, , , , , , , , , 
7, 63.008000, -27.402701, -7.799441, E, F, , F, , , , , , , , , 
7, 63.392000, -27.209411, -8.097285, E, F, , F, , , , , , , , , 
7, 63.776000, -27.048489, -8.414296, E, F, , F, , , , , , , , , 
7, 64.160000, -26.865319, -8.726073, E, F, , F, , , , , , , , , 
7, 64.544000, -26.658826, -9.023985, E, F, , F, , , , , , , , , 
7, 64.928000, -26.432791, -9.306372, E, F, , F, , , , , , , , , 
7, 65.312000, -26.237942, -9.602853, E, F, , F, , , , , , , , , 
7, 65.696000, -26.020146, -9.893209, E, F, , F, , , , , , , , , 
7, 66.080000, -25.781781, -10.165465, E, F, , F, , , , , , , , , 
7, 66.656000, -25.480980, -10.462965, E, F, , F, , , , , , , , , 
7, 67.104000, -25.263824, -10.709976, E, F, , F, , , , , , , , , 
7, 67.488000, -25.059293, -11.001715, E, F, , F, , , , , , , , , 
7, 68.352000, -24.847801, -11.237441, E, F, , F, , , , , , , , , 
7, 68.960000, -24.593624, -11.510640, E, F, , F, , , , , , , , , 
7, 70.016000, -24.391887, -11.738720, E, F, , F, , , , , , , , , 
7, 71.104000, -24.182840, -11.974919, E, F, , F, , , , , , , , , 
7, 73.376000, -23.994662, -12.209609, E, F, , F, , , , , , , , , 
7, 78.336000, -24.238960, -12.699378, E, F, , F, , , , , , , , , 
7, 83.488000, -24.524073, -12.802646, E, F, , F, , , , , , , , , 
7, 84.608000, -24.970454, -12.758424, E, F, , F, , , , , , , , , 
7, 84.992000, -25.317457, -12.740311, E, F, , F, , , , , , , , , 
7, 85.376000, -25.668552, -12.683047, E, F, , F, , , , , , , , , 
7, 85.760000, -26.010947, -12.585968, E, F, , F, , , , , , , , , 
7, 86.208000, -26.404103, -12.440237, E, F, , F, , , , , , , , , 
7, 86.656000, -26.798196, -12.298460, E, F, , F, , , , , , , , , 
7, 87.040000, -27.116342, -12.138990, E, F, , F, , , , , , , , , 
7, 87.552000, -27.539770, -11.918913, E, F, , F, , , , , , , , , 
7, 88.000000, -27.932389, -11.771590, E, F, , F, , , , , , , , , 
7, 88.384000, -28.280675, -11.672335, E, F, , F, , , , , , , , , 
7, 88.768000, -28.633720, -11.599841, E, F, , F, , , , , , , , , 
7, 89.216000, -29.043034, -11.519566, E, F, , F, , , , , , , , , 
7, 89.600000, -29.382476, -11.409695, E, F, , F, , , , , , , , , 
7, 90.112000, -29.834743, -11.256127, E, F, , F, , , , , , , , , 
7, 90.496000, -30.187074, -11.175112, E, F, , F, , , , , , , , , 
7, 90.944000, -30.602476, -11.120778, E, F, , F, , , , , , , , , 
7, 91.488000, -30.990168, -11.076622, E, F, , F, , , , , , , , , 
7, 92.544000, -31.284930, -11.001415, E, F, , F, , , , , , , , , 
7, 93.632000, -31.589893, -10.920848, E, F, , F, , , , , , , , , 
7, 95.904000, -31.891151, -10.863684, E, F, , F, , , , , , , , , 
7, 98.656000, -32.345468, -11.061067, E, F, , F, , , , , , , , , 
7, 99.040000, -32.672345, -11.202539, E, F, , F, , , , , , , , , 
7, 99.360000, -32.940953, -11.336469, E, F, , F, , , , , , , , , 
7, 99.744000, -33.272779, -11.462930, E, F, , F, , , , , , , , , 
7, 100.128000, -33.617685, -11.551200, E, F, , F, , , , , , , , , 
7, 100.512000, -33.968721, -11.601644, E, F, , F, , , , , , , , , 
7, 100.896000, -34.324479, -11.672886, E, F, , F, , , , , , , , , 
7, 101.280000, -34.673745, -11.708865, E, F, , F, , , , , , , , , 
7, 101.984000, -35.091023, -11.828312, E, F, , F, , , , , , , , , 
7, 105.184000, -35.375702, -11.928295, E, F, , F, , , , , , , , , 
7, 110.624000, -35.342828, -11.451226, E, F, , F, , , , , , , , , 
7, 111.520000, -35.158813, -11.015774, E, F, , F, , , , , , , , , 
7, 111.904000, -34.995191, -10.699441, E, F, , F, , , , , , , , , 
7, 112.224000, -34.848374, -10.437501, E, F, , F, , , , , , , , , 
7, 112.608000, -34.697531, -10.107765, E, F, , F, , , , , , , , , 
7, 112.992000, -34.545775, -9.786641, E, F, , F, , , , , , , , , 
7, 113.376000, -34.359242, -9.484597, E, F, , F, , , , , , , , , 
7, 114.176000, -34.177539, -9.224698, E, F, , F, , , , , , , , , 
7, 115.264000, -33.997765, -8.965552, E, F, , F, , , , , , , , , 
7, 119.776000, -33.952661, -8.667833, E, F, , F, , , , , , , , , 
7, 121.632000, -34.212708, -8.322207, E, F, , F, , , , , , , , , 
7, 122.016000, -34.415510, -8.029033, E, F, , F, , , , , , , , , 
7, 122.400000, -34.639192, -7.744754, E, F, , F, , , , , , , , , 
7, 122.784000, -34.883637, -7.478013, E, F, , F, , , , , , , , , 
7, 123.168000, -35.147538, -7.230340, E, F, , F, , , , , , , , , 
7, 123.552000, -35.428017, -7.001484, E, F, , F, , , , , , , , , 
7, 123.936000, -35.680317, -6.750518, E, F, , F, , , , , , , , , 
7, 124.320000, -35.902316, -6.472799, E, F, , F, , , , , , , , , 
7, 125.088000, -36.103794, -6.076690, E, F, , F, , , , , , , , , 
7, 125.824000, -36.212596, -5.796498, E, F, , F, , , , , , , , , 
7, 126.912000, -36.325077, -5.501843, E, F, , F, , , , , , , , , 
7, 128.000000, -36.439293, -5.207825, E, F, , F, , , , , , , , , 
7, 129.088000, -36.551784, -4.913142, E, F, , F, , , , , , , , , 
7, 130.176000, -36.669222, -4.620395, E, F, , F, , , , , , , , , 
7, 132.320000, -36.774809, -4.335712, E, F, , F, , , , , , , , , 
7, 134.080000, -36.754040, -3.909952, E, F, , F, , , , , , , , , 
7, 134.464000, -36.739125, -3.554720, E, F, , F, , , , , , , , , 
7, 134.784000, -36.699304, -3.257077, E, F, , F, , , , , , , , , 
7, 135.168000, -36.678030, -2.896582, E, F, , F, , , , , , , , , 
7, 135.552000, -36.633818, -2.550770, E, F, , F, , , , , , , , , 
7, 135.936000, -36.611673, -2.188774, E, F, , F, , , , , , , , , 
7, 136.320000, -36.554954, -1.837000, E, F, , F, , , , , , , , , 
7, 136.704000, -36.457513, -1.497578, E, F, , F, , , , , , , , , 
7, 137.088000, -36.323435, -1.166821, E, F, , F, , , , , , , , , 
7, 137.472000, -36.206039, -0.828233, E, F, , F, , , , , , , , , 
7, 137.856000, -36.059003, -0.504205, E, F, , F, , , , , , , , , 
7, 138.304000, -35.918124, -0.109979, E, F, , F, , , , , , , , , 
7, 138.752000, -35.783980, 0.282974, E, F, , F, , , , , , , , , 
7, 139.072000, -35.674949, 0.562528, E, F, , F, , , , , , , , , 
7, 139.456000, -35.566873, 0.909284, E, F, , F, , , , , , , , , 
7, 139.904000, -35.446105, 1.308862, E, F, , F, , , , , , , , , 
7, 140.288000, -35.303269, 1.634651, E, F, , F, , , , , , , , , 
7, 140.672000, -35.125776, 1.940798, E, F, , F, , , , , , , , , 
7, 141.152000, -34.957276, 2.223076, E, F, , F, , , , , , , , , 
7, 142.240000, -34.824376, 2.510240, E, F, , F, , , , , , , , , 
7, 145.856000, -34.636532, 2.751053, E, F, , F, , , , , , , , , 
7, 149.344000, -34.099329, 2.655366, E, F, , F, , , , , , , , , 
7, 149.664000, -33.807137, 2.585427, E, F, , F, , , , , , , , , 
7, 149.984000, -33.510312, 2.535272, E, F, , F, , , , , , , , , 
7, 150.368000, -33.168472, 2.441829, E, F, , F, , , , , , , , , 
7, 150.752000, -32.836733, 2.308922, E, F, , F, , , , , , , , , 
7, 151.136000, -32.530500, 2.143591, E, F, , F, , , , , , , , , 
7, 151.520000, -32.235426, 1.945304, E, F, , F, , , , , , , , , 
7, 152.288000, -31.789469, 1.676144, E, F, , F, , , , , , , , , 
7, 152.608000, -31.526373, 1.530802, E, F, , F, , , , , , , , , 
7, 152.992000, -31.233262, 1.328834, E, F, , F, , , , , , , , , 
7, 153.376000, -30.963656, 1.096855, E, F, , F, , , , , , , , , 
7, 153.760000, -30.676577, 0.876188, E, F, , F, , , , , , , , , 
7, 154.144000, -30.415612, 0.634137, E, F, , F, , , , , , , , , 
7, 154.528000, -30.134842, 0.404418, E, F, , F, , , , , , , , , 
7, 154.912000, -29.840653, 0.195788, E, F, , F, , , , , , , , , 
7, 155.296000, -29.570034, -0.036723, E, F, , F, , , , , , , , , 
7, 155.680000, -29.288749, -0.256809, E, F, , F, , , , , , , , , 
7, 156.128000, -28.980902, -0.533452, E, F, , F, , , , , , , , , 
7, 156.576000, -28.665716, -0.809006, E, F, , F, , , , , , , , , 
7, 156.960000, -28.401801, -1.055256, E, F, , F, , , , , , , , , 
7, 157.344000, -28.144699, -1.301203, E, F, , F, , , , , , , , , 
7, 157.728000, -27.916522, -1.574575, E, F, , F, , , , , , , , , 
7, 158.112000, -27.720848, -1.871143, E, F, , F, , , , , , , , , 
7, 158.496000, -27.530266, -2.177066, E, F, , F, , , , , , , , , 
7, 158.880000, -27.345979, -2.481683, E, F, , F, , , , , , , , , 
7, 159.264000, -27.166901, -2.795285, E, F, , F, , , , , , , , , 
7, 159.648000, -26.995140, -3.106184, E, F, , F, , , , , , , , , 
7, 160.032000, -26.859513, -3.433736, E, F, , F, , , , , , , , , 
7, 160.416000, -26.761056, -3.774125, E, F, , F, , , , , , , , , 
7, 160.800000, -26.703096, -4.122661, E, F, , F, , , , , , , , , 
7, 161.184000, -26.685038, -4.478308, E, F, , F, , , , , , , , , 
7, 161.568000, -26.676802, -4.837575, E, F, , F, , , , , , , , , 
7, 161.888000, -26.649526, -5.136676, E, F, , F, , , , , , , , , 
7, 162.336000, -26.610938, -5.551987, E, F, , F, , , , , , , , , 
