id, timestamp, lat, long, mode, isCommunicating, direction, reached, partnerId, partnerMode, broadcastedPath, receivedPath, beforePathLength, afterPathLength
14, 47.104000, -31.288233, -11.071465, E, F, , F, , , , , , , 
14, 48.192000, -31.534244, -10.874163, E, F, , F, , , , , , , 
14, 53.024000, -31.836027, -10.825781, E, F, , F, , , , , , , 
14, 54.496000, -32.166700, -11.059797, E, F, , F, , , , , , , 
14, 54.880000, -32.460093, -11.225206, E, F, , F, , , , , , , 
14, 55.264000, -32.778591, -11.399783, E, F, , F, , , , , , , 
14, 55.648000, -33.092792, -11.517866, E, F, , F, , , , , , , 
14, 56.032000, -33.434188, -11.642277, E, F, , F, , , , , , , 
14, 56.416000, -33.762590, -11.708425, E, F, , F, , , , , , , 
14, 56.800000, -34.099331, -11.699532, E, F, , F, , , , , , , 
14, 57.184000, -34.425963, -11.617738, E, F, , F, , , , , , , 
14, 57.536000, -34.717026, -11.544524, E, F, , F, , , , , , , 
14, 58.304000, -35.054626, -11.477883, E, F, , F, , , , , , , 
14, 63.136000, -35.247503, -10.963087, E, F, , F, , , , , , , 
14, 63.456000, -35.293052, -10.666067, E, F, , F, , , , , , , 
14, 64.160000, -35.404442, -10.219559, E, F, , F, , , , , , , 
14, 64.736000, -35.447680, -9.897789, E, F, , F, , , , , , , 
14, 66.816000, -35.381130, -9.577889, E, F, , F, , , , , , , 
14, 67.200000, -35.237920, -9.249736, E, F, , F, , , , , , , 
14, 67.584000, -35.088960, -8.919692, E, F, , F, , , , , , , 
14, 67.968000, -34.941599, -8.604913, E, F, , F, , , , , , , 
14, 68.352000, -34.744334, -8.316725, E, F, , F, , , , , , , 
14, 68.960000, -34.516365, -8.096588, E, F, , F, , , , , , , 
14, 70.048000, -34.275700, -7.892892, E, F, , F, , , , , , , 
14, 75.488000, -34.239577, -7.589881, E, F, , F, , , , , , , 
14, 76.992000, -34.443909, -7.317828, E, F, , F, , , , , , , 
14, 77.376000, -34.607712, -7.023498, E, F, , F, , , , , , , 
14, 77.760000, -34.699027, -6.699710, E, F, , F, , , , , , , 
14, 79.168000, -34.723039, -6.032230, E, F, , F, , , , , , , 
14, 82.720000, -34.933422, -5.517505, E, F, , F, , , , , , , 
14, 83.168000, -35.081847, -5.140028, E, F, , F, , , , , , , 
14, 83.616000, -35.158332, -4.742035, E, F, , F, , , , , , , 
14, 84.000000, -35.236099, -4.387037, E, F, , F, , , , , , , 
14, 84.384000, -35.261080, -4.051839, E, F, , F, , , , , , , 
14, 84.768000, -35.286914, -3.691394, E, F, , F, , , , , , , 
14, 85.152000, -35.339688, -3.334259, E, F, , F, , , , , , , 
14, 85.536000, -35.416955, -2.981079, E, F, , F, , , , , , , 
14, 85.920000, -35.439344, -2.646678, E, F, , F, , , , , , , 
14, 86.304000, -35.385840, -2.315670, E, F, , F, , , , , , , 
14, 86.688000, -35.258865, -2.005097, E, F, , F, , , , , , , 
14, 87.072000, -35.067052, -1.729332, E, F, , F, , , , , , , 
14, 87.456000, -34.857658, -1.433559, E, F, , F, , , , , , , 
14, 87.904000, -34.576583, -1.149398, E, F, , F, , , , , , , 
14, 88.352000, -34.245711, -0.894959, E, F, , F, , , , , , , 
14, 88.736000, -33.945251, -0.717215, E, F, , F, , , , , , , 
14, 89.120000, -33.624568, -0.578426, E, F, , F, , , , , , , 
14, 89.504000, -33.301488, -0.449001, E, F, , F, , , , , , , 
14, 89.888000, -32.968916, -0.394192, E, F, , F, , , , , , , 
14, 90.272000, -32.638275, -0.416717, E, F, , F, , , , , , , 
14, 90.656000, -32.316911, -0.515754, E, F, , F, , , , , , , 
14, 91.040000, -31.998670, -0.661685, E, F, , F, , , , , , , 
14, 91.424000, -31.686423, -0.815272, E, F, , F, , , , , , , 
14, 91.808000, -31.393736, -1.007622, E, F, , F, , , , , , , 
14, 92.192000, -31.108133, -1.206638, E, F, , F, , , , , , , 
14, 92.704000, -30.777717, -1.546236, E, F, , F, , , , , , , 
14, 93.088000, -30.513510, -1.792091, E, F, , F, , , , , , , 
14, 93.472000, -30.302962, -2.053069, E, F, , F, , , , , , , 
14, 93.856000, -30.154029, -2.354871, E, F, , F, , , , , , , 
14, 94.240000, -29.995378, -2.680690, E, F, , F, , , , , , , 
14, 94.624000, -29.812976, -2.993337, E, F, , F, , , , , , , 
14, 95.200000, -29.598194, -3.306903, E, F, , F, , , , , , , 
14, 96.288000, -29.423783, -3.569174, E, F, , F, , , , , , , 
14, 98.144000, -29.055450, -3.888146, E, F, , F, , , , , , , 
14, 98.848000, -28.808414, -4.094894, E, F, , F, , , , , , , 
14, 99.232000, -28.554115, -4.340354, E, F, , F, , , , , , , 
14, 99.552000, -28.328679, -4.538410, E, F, , F, , , , , , , 
14, 99.936000, -28.040214, -4.758894, E, F, , F, , , , , , , 
14, 100.320000, -27.804154, -4.998701, E, F, , F, , , , , , , 
14, 100.704000, -27.551153, -5.257180, E, F, , F, , , , , , , 
14, 101.088000, -27.276971, -5.498216, E, F, , F, , , , , , , 
14, 101.472000, -26.995501, -5.714429, E, F, , F, , , , , , , 
14, 101.856000, -26.692117, -5.913306, E, F, , F, , , , , , , 
14, 102.240000, -26.378750, -6.089184, E, F, , F, , , , , , , 
14, 102.624000, -26.096446, -6.295990, E, F, , F, , , , , , , 
14, 103.008000, -25.862752, -6.536771, E, F, , F, , , , , , , 
14, 103.392000, -25.613417, -6.798674, E, F, , F, , , , , , , 
14, 103.776000, -25.417971, -7.072326, E, F, , F, , , , , , , 
14, 104.160000, -25.209912, -7.370183, E, F, , F, , , , , , , 
14, 104.544000, -25.058054, -7.669965, E, F, , F, , , , , , , 
14, 104.928000, -24.895824, -7.992688, E, F, , F, , , , , , , 
14, 105.312000, -24.709291, -8.303427, E, F, , F, , , , , , , 
14, 105.696000, -24.501158, -8.601126, E, F, , F, , , , , , , 
14, 106.080000, -24.353738, -8.898948, E, F, , F, , , , , , , 
14, 106.816000, -24.210358, -9.324233, E, F, , F, , , , , , , 
14, 107.648000, -24.133893, -9.616831, E, F, , F, , , , , , , 
14, 108.736000, -24.072268, -9.926162, E, F, , F, , , , , , , 
14, 109.824000, -24.005438, -10.234426, E, F, , F, , , , , , , 
14, 113.856000, -24.047867, -10.535112, E, F, , F, , , , , , , 
14, 114.368000, -24.214272, -10.826571, E, F, , F, , , , , , , 
14, 114.752000, -24.425383, -11.089399, E, F, , F, , , , , , , 
14, 115.136000, -24.654324, -11.371487, E, F, , F, , , , , , , 
14, 115.648000, -24.843132, -11.640615, E, F, , F, , , , , , , 
14, 119.936000, -25.363635, -11.640499, E, F, , F, , , , , , , 
14, 120.256000, -25.660720, -11.596633, E, F, , F, , , , , , , 
14, 120.640000, -25.981247, -11.499596, E, F, , F, , , , , , , 
14, 121.024000, -26.309106, -11.344835, E, F, , F, , , , , , , 
14, 121.408000, -26.588731, -11.155780, E, F, , F, , , , , , , 
14, 121.792000, -26.835386, -10.907414, E, F, , F, , , , , , , 
14, 122.176000, -27.101579, -10.663196, E, F, , F, , , , , , , 
14, 122.560000, -27.383140, -10.444813, E, F, , F, , , , , , , 
14, 123.168000, -27.672722, -10.124924, E, F, , F, , , , , , , 
14, 124.288000, -27.838266, -9.860767, E, F, , F, , , , , , , 
14, 130.592000, -27.365032, -9.556892, E, F, , F, , , , , , , 
14, 130.912000, -27.083057, -9.454314, E, F, , F, , , , , , , 
14, 131.296000, -26.752288, -9.307444, E, F, , F, , , , , , , 
14, 131.680000, -26.428563, -9.215888, E, F, , F, , , , , , , 
14, 132.064000, -26.079309, -9.119194, E, F, , F, , , , , , , 
14, 132.448000, -25.738279, -8.998721, E, F, , F, , , , , , , 
14, 132.832000, -25.409499, -8.933752, E, F, , F, , , , , , , 
14, 133.216000, -25.071881, -8.941713, E, F, , F, , , , , , , 
14, 134.080000, -24.758472, -8.926980, E, F, , F, , , , , , , 
14, 134.560000, -24.430778, -8.896655, E, F, , F, , , , , , , 
14, 135.296000, -24.117781, -8.915018, E, F, , F, , , , , , , 
14, 136.384000, -23.804808, -8.953881, E, F, , F, , , , , , , 
14, 142.656000, -23.648887, -9.212872, E, F, , F, , , , , , , 
14, 144.608000, -23.861295, -9.489921, E, F, , F, , , , , , , 
14, 144.992000, -24.125291, -9.699458, E, F, , F, , , , , , , 
14, 145.376000, -24.429807, -9.842704, E, F, , F, , , , , , , 
14, 145.760000, -24.759056, -9.911540, E, F, , F, , , , , , , 
14, 146.144000, -25.095266, -9.902592, E, F, , F, , , , , , , 
14, 146.528000, -25.433101, -9.832966, E, F, , F, , , , , , , 
14, 146.912000, -25.791756, -9.776356, E, F, , F, , , , , , , 
14, 147.296000, -26.152129, -9.747172, E, F, , F, , , , , , , 
14, 147.680000, -26.507916, -9.753874, E, F, , F, , , , , , , 
14, 148.064000, -26.851510, -9.764894, E, F, , F, , , , , , , 
14, 148.448000, -27.182644, -9.706677, E, F, , F, , , , , , , 
14, 148.832000, -27.517288, -9.597639, E, F, , F, , , , , , , 
14, 151.008000, -27.812843, -9.537871, E, F, , F, , , , , , , 
14, 155.648000, -28.264022, -9.964711, E, F, , F, , , , , , , 
14, 156.032000, -28.498449, -10.224094, E, F, , F, , , , , , , 
14, 156.416000, -28.728527, -10.503599, E, F, , F, , , , , , , 
14, 156.800000, -28.938691, -10.798360, E, F, , F, , , , , , , 
14, 157.184000, -29.171854, -11.040905, E, F, , F, , , , , , , 
14, 157.568000, -29.454116, -11.224132, E, F, , F, , , , , , , 
14, 157.952000, -29.783067, -11.360235, E, F, , F, , , , , , , 
14, 158.336000, -30.110229, -11.438562, E, F, , F, , , , , , , 
14, 158.720000, -30.463258, -11.518709, E, F, , F, , , , , , , 
14, 159.104000, -30.815166, -11.562739, E, F, , F, , , , , , , 
14, 159.488000, -31.147393, -11.550654, E, F, , F, , , , , , , 
14, 159.872000, -31.503200, -11.482889, E, F, , F, , , , , , , 
14, 160.256000, -31.861264, -11.437707, E, F, , F, , , , , , , 
14, 161.088000, -32.152687, -11.355135, E, F, , F, , , , , , , 
14, 162.176000, -32.450846, -11.252176, E, F, , F, , , , , , , 
14, 163.264000, -32.747221, -11.144216, E, F, , F, , , , , , , 
14, 163.744000, -33.054533, -11.026751, E, F, , F, , , , , , , 
14, 164.128000, -33.348888, -10.862509, E, F, , F, , , , , , , 
14, 164.512000, -33.664914, -10.684084, E, F, , F, , , , , , , 
14, 164.896000, -33.993341, -10.527256, E, F, , F, , , , , , , 
14, 165.632000, -34.374606, -10.302458, E, F, , F, , , , , , , 
14, 165.952000, -34.639124, -10.159488, E, F, , F, , , , , , , 
14, 166.336000, -34.910168, -9.959429, E, F, , F, , , , , , , 
14, 166.720000, -35.201212, -9.743478, E, F, , F, , , , , , , 
14, 167.104000, -35.508369, -9.549625, E, F, , F, , , , , , , 
14, 167.616000, -35.782879, -9.406467, E, F, , F, , , , , , , 
14, 168.704000, -36.066836, -9.271722, E, F, , F, , , , , , , 
14, 173.856000, -36.207802, -9.005676, E, F, , F, , , , , , , 
14, 175.808000, -36.080857, -8.584344, E, F, , F, , , , , , , 
14, 176.128000, -35.996066, -8.296397, E, F, , F, , , , , , , 
14, 176.512000, -35.864290, -7.965517, E, F, , F, , , , , , , 
14, 176.896000, -35.749367, -7.623894, E, F, , F, , , , , , , 
14, 177.344000, -35.567929, -7.261267, E, F, , F, , , , , , , 
14, 177.728000, -35.415602, -6.937566, E, F, , F, , , , , , , 
14, 178.112000, -35.233052, -6.657817, E, F, , F, , , , , , , 
14, 178.688000, -35.020060, -6.342817, E, F, , F, , , , , , , 
14, 179.776000, -34.840029, -6.084313, E, F, , F, , , , , , , 
14, 183.200000, -34.731448, -5.800634, E, F, , F, , , , , , , 
14, 184.960000, -34.873884, -5.399094, E, F, , F, , , , , , , 
14, 185.344000, -34.954503, -5.071414, E, F, , F, , , , , , , 
14, 185.728000, -34.976937, -4.715699, E, F, , F, , , , , , , 
14, 186.464000, -34.936632, -4.276527, E, F, , F, , , , , , , 
14, 186.848000, -34.880609, -3.927879, E, F, , F, , , , , , , 
14, 187.232000, -34.760500, -3.605927, E, F, , F, , , , , , , 
14, 187.616000, -34.615763, -3.273155, E, F, , F, , , , , , , 
14, 188.000000, -34.498603, -2.944062, E, F, , F, , , , , , , 
14, 188.384000, -34.408659, -2.591647, E, F, , F, , , , , , , 
14, 188.768000, -34.328709, -2.248194, E, F, , F, , , , , , , 
14, 189.152000, -34.202600, -1.926130, E, F, , F, , , , , , , 
14, 189.536000, -34.072083, -1.597918, E, F, , F, , , , , , , 
14, 189.920000, -33.883840, -1.309221, E, F, , F, , , , , , , 
14, 190.304000, -33.662113, -1.034322, E, F, , F, , , , , , , 
14, 190.688000, -33.403078, -0.819582, E, F, , F, , , , , , , 
14, 191.072000, -33.102296, -0.668088, E, F, , F, , , , , , , 
