id, timestamp, lat, long, mode, isCommunicating, direction, reached, partnerId, partnerMode, broadcastedPath, receivedPath, beforePathLength, afterPathLength
3, 0.704000, -34.650125, 2.119935, E, F, , F, , , , , , , 
3, 1.280000, -34.832460, 2.447502, E, F, , F, , , , , , , 
3, 7.264000, -34.796784, 2.745487, E, F, , F, , , , , , , 
3, 10.080000, -34.308290, 2.638920, E, F, , F, , , , , , , 
3, 10.464000, -33.992106, 2.490280, E, F, , F, , , , , , , 
3, 11.040000, -33.684144, 2.262687, E, F, , F, , , , , , , 
3, 12.288000, -33.357564, 1.981851, E, F, , F, , , , , , , 
3, 13.056000, -33.032881, 1.717976, E, F, , F, , , , , , , 
3, 13.440000, -32.775471, 1.483259, E, F, , F, , , , , , , 
3, 13.824000, -32.581636, 1.208099, E, F, , F, , , , , , , 
3, 14.208000, -32.413601, 0.892946, E, F, , F, , , , , , , 
3, 14.592000, -32.241231, 0.583526, E, F, , F, , , , , , , 
3, 14.976000, -32.140171, 0.262874, E, F, , F, , , , , , , 
3, 15.360000, -32.095879, -0.079158, E, F, , F, , , , , , , 
3, 15.744000, -32.052806, -0.434014, E, F, , F, , , , , , , 
3, 16.192000, -32.091916, -0.828713, E, F, , F, , , , , , , 
3, 16.576000, -32.174657, -1.166632, E, F, , F, , , , , , , 
3, 17.152000, -32.310029, -1.441282, E, F, , F, , , , , , , 
3, 18.272000, -32.481454, -1.701113, E, F, , F, , , , , , , 
3, 21.120000, -32.976753, -2.022268, E, F, , F, , , , , , , 
3, 21.504000, -33.295197, -2.131216, E, F, , F, , , , , , , 
3, 21.952000, -33.698371, -2.173681, E, F, , F, , , , , , , 
3, 22.336000, -34.058866, -2.220729, E, F, , F, , , , , , , 
3, 22.720000, -34.394589, -2.216781, E, F, , F, , , , , , , 
3, 23.104000, -34.755916, -2.211942, E, F, , F, , , , , , , 
3, 23.488000, -35.117124, -2.232077, E, F, , F, , , , , , , 
3, 23.872000, -35.450056, -2.203183, E, F, , F, , , , , , , 
3, 24.256000, -35.810835, -2.164968, E, F, , F, , , , , , , 
3, 24.640000, -36.136636, -2.080541, E, F, , F, , , , , , , 
3, 25.024000, -36.436205, -1.927694, E, F, , F, , , , , , , 
3, 25.536000, -36.714986, -1.782477, E, F, , F, , , , , , , 
3, 26.624000, -36.999513, -1.646936, E, F, , F, , , , , , , 
3, 30.912000, -37.207596, -1.424997, E, F, , F, , , , , , , 
3, 33.248000, -37.117188, -0.967396, E, F, , F, , , , , , , 
3, 33.632000, -36.981175, -0.659145, E, F, , F, , , , , , , 
3, 34.016000, -36.831421, -0.328941, E, F, , F, , , , , , , 
3, 34.464000, -36.608740, 0.003006, E, F, , F, , , , , , , 
3, 34.848000, -36.377661, 0.271415, E, F, , F, , , , , , , 
3, 35.232000, -36.119209, 0.496612, E, F, , F, , , , , , , 
3, 35.616000, -35.858874, 0.748095, E, F, , F, , , , , , , 
3, 36.000000, -35.609858, 0.999413, E, F, , F, , , , , , , 
3, 36.384000, -35.333457, 1.207172, E, F, , F, , , , , , , 
3, 36.768000, -35.055227, 1.437243, E, F, , F, , , , , , , 
3, 37.152000, -34.794413, 1.687882, E, F, , F, , , , , , , 
3, 37.536000, -34.544899, 1.938005, E, F, , F, , , , , , , 
3, 37.920000, -34.268301, 2.145361, E, F, , F, , , , , , , 
3, 38.368000, -34.030313, 2.331773, E, F, , F, , , , , , , 
3, 39.424000, -33.791725, 2.522231, E, F, , F, , , , , , , 
3, 40.512000, -33.544914, 2.718638, E, F, , F, , , , , , , 
3, 42.976000, -33.297390, 2.891912, E, F, , F, , , , , , , 
3, 45.408000, -32.824393, 2.866538, E, F, , F, , , , , , , 
3, 45.728000, -32.524768, 2.846531, E, F, , F, , , , , , , 
3, 46.112000, -32.195525, 2.775125, E, F, , F, , , , , , , 
3, 46.496000, -31.858220, 2.647602, E, F, , F, , , , , , , 
3, 46.880000, -31.549184, 2.483154, E, F, , F, , , , , , , 
3, 47.264000, -31.283344, 2.277831, E, F, , F, , , , , , , 
3, 48.128000, -31.024305, 2.100685, E, F, , F, , , , , , , 
3, 49.600000, -30.676772, 1.991491, E, F, , F, , , , , , , 
3, 50.432000, -30.270314, 1.934950, E, F, , F, , , , , , , 
3, 50.880000, -29.850825, 1.925155, E, F, , F, , , , , , , 
3, 51.264000, -29.495843, 1.926089, E, F, , F, , , , , , , 
3, 51.648000, -29.154877, 1.877526, E, F, , F, , , , , , , 
3, 52.032000, -28.807449, 1.822929, E, F, , F, , , , , , , 
3, 52.416000, -28.478795, 1.719743, E, F, , F, , , , , , , 
3, 52.800000, -28.141419, 1.611467, E, F, , F, , , , , , , 
3, 53.184000, -27.832577, 1.460590, E, F, , F, , , , , , , 
3, 54.112000, -27.298224, 1.126948, E, F, , F, , , , , , , 
3, 54.496000, -27.010581, 0.913426, E, F, , F, , , , , , , 
3, 54.880000, -26.704080, 0.720424, E, F, , F, , , , , , , 
3, 55.264000, -26.383736, 0.556324, E, F, , F, , , , , , , 
3, 55.648000, -26.052593, 0.416096, E, F, , F, , , , , , , 
3, 56.032000, -25.719342, 0.275363, E, F, , F, , , , , , , 
3, 56.416000, -25.386128, 0.136011, E, F, , F, , , , , , , 
3, 56.800000, -25.067896, -0.002503, E, F, , F, , , , , , , 
3, 57.184000, -24.764427, -0.181526, E, F, , F, , , , , , , 
3, 57.568000, -24.447345, -0.344963, E, F, , F, , , , , , , 
3, 57.952000, -24.116491, -0.491554, E, F, , F, , , , , , , 
3, 58.336000, -23.775782, -0.612640, E, F, , F, , , , , , , 
3, 58.720000, -23.448549, -0.734330, E, F, , F, , , , , , , 
3, 59.104000, -23.146478, -0.892817, E, F, , F, , , , , , , 
3, 59.776000, -22.862642, -1.028408, E, F, , F, , , , , , , 
3, 60.864000, -22.578395, -1.166848, E, F, , F, , , , , , , 
3, 64.448000, -22.342353, -1.353895, E, F, , F, , , , , , , 
3, 67.456000, -22.333775, -1.662371, E, F, , F, , , , , , , 
3, 68.256000, -22.356459, -2.136357, E, F, , F, , , , , , , 
3, 68.576000, -22.343612, -2.436237, E, F, , F, , , , , , , 
3, 69.184000, -22.403021, -2.860219, E, F, , F, , , , , , , 
3, 70.080000, -22.550497, -3.291215, E, F, , F, , , , , , , 
3, 70.944000, -22.621893, -3.596499, E, F, , F, , , , , , , 
3, 71.584000, -22.680004, -4.004102, E, F, , F, , , , , , , 
3, 71.968000, -22.772285, -4.327895, E, F, , F, , , , , , , 
3, 72.352000, -22.933507, -4.623727, E, F, , F, , , , , , , 
3, 72.736000, -23.110941, -4.940451, E, F, , F, , , , , , , 
3, 73.120000, -23.317410, -5.207288, E, F, , F, , , , , , , 
3, 73.504000, -23.575277, -5.421327, E, F, , F, , , , , , , 
3, 73.888000, -23.856324, -5.650054, E, F, , F, , , , , , , 
3, 74.336000, -24.190142, -5.898160, E, F, , F, , , , , , , 
3, 74.720000, -24.460513, -6.138120, E, F, , F, , , , , , , 
3, 75.104000, -24.706966, -6.399353, E, F, , F, , , , , , , 
3, 75.488000, -24.950209, -6.659248, E, F, , F, , , , , , , 
3, 75.872000, -25.211385, -6.886891, E, F, , F, , , , , , , 
3, 76.384000, -25.625501, -7.122817, E, F, , F, , , , , , , 
3, 76.768000, -25.949076, -7.265153, E, F, , F, , , , , , , 
3, 77.216000, -26.337044, -7.369458, E, F, , F, , , , , , , 
3, 77.600000, -26.680069, -7.474993, E, F, , F, , , , , , , 
3, 78.048000, -26.966286, -7.578011, E, F, , F, , , , , , , 
3, 78.944000, -27.392291, -7.739804, E, F, , F, , , , , , , 
3, 80.000000, -27.676102, -7.850115, E, F, , F, , , , , , , 
3, 86.656000, -27.833324, -7.592610, E, F, , F, , , , , , , 
3, 87.840000, -27.772172, -7.212999, E, F, , F, , , , , , , 
3, 88.224000, -27.670835, -6.870842, E, F, , F, , , , , , , 
3, 88.608000, -27.589495, -6.521314, E, F, , F, , , , , , , 
3, 88.992000, -27.535211, -6.167693, E, F, , F, , , , , , , 
3, 89.376000, -27.505659, -5.807272, E, F, , F, , , , , , , 
3, 89.760000, -27.448669, -5.456413, E, F, , F, , , , , , , 
3, 90.208000, -27.325140, -5.076541, E, F, , F, , , , , , , 
3, 90.592000, -27.210466, -4.741701, E, F, , F, , , , , , , 
3, 91.040000, -27.002460, -4.400752, E, F, , F, , , , , , , 
3, 91.360000, -26.830554, -4.154548, E, F, , F, , , , , , , 
3, 91.744000, -26.644392, -3.844151, E, F, , F, , , , , , , 
3, 92.128000, -26.469576, -3.537365, E, F, , F, , , , , , , 
3, 92.512000, -26.253958, -3.262842, E, F, , F, , , , , , , 
3, 92.896000, -25.998845, -3.048128, E, F, , F, , , , , , , 
3, 93.280000, -25.700970, -2.876238, E, F, , F, , , , , , , 
3, 93.664000, -25.392646, -2.701308, E, F, , F, , , , , , , 
3, 94.112000, -25.011265, -2.546067, E, F, , F, , , , , , , 
3, 94.496000, -24.684459, -2.408360, E, F, , F, , , , , , , 
3, 94.880000, -24.351251, -2.321238, E, F, , F, , , , , , , 
3, 95.264000, -24.006400, -2.213542, E, F, , F, , , , , , , 
3, 95.904000, -23.621216, -2.068210, E, F, , F, , , , , , , 
3, 96.416000, -23.330907, -1.937141, E, F, , F, , , , , , , 
3, 96.928000, -22.985139, -1.750523, E, F, , F, , , , , , , 
3, 97.504000, -22.664794, -1.636013, E, F, , F, , , , , , , 
3, 98.592000, -22.354995, -1.577437, E, F, , F, , , , , , , 
3, 105.376000, -22.383107, -1.270624, E, F, , F, , , , , , , 
3, 106.336000, -22.657293, -0.944522, E, F, , F, , , , , , , 
3, 106.720000, -22.838631, -0.661111, E, F, , F, , , , , , , 
3, 107.104000, -22.949894, -0.343602, E, F, , F, , , , , , , 
3, 107.712000, -22.980334, -0.031971, E, F, , F, , , , , , , 
3, 108.800000, -22.970684, 0.283180, E, F, , F, , , , , , , 
3, 109.952000, -22.951351, 0.588312, E, F, , F, , , , , , , 
3, 113.280000, -22.986896, 0.890595, E, F, , F, , , , , , , 
3, 113.984000, -23.144292, 1.184922, E, F, , F, , , , , , , 
3, 114.368000, -23.243970, 1.506466, E, F, , F, , , , , , , 
3, 114.816000, -23.265028, 1.898371, E, F, , F, , , , , , , 
3, 115.200000, -23.273506, 2.261267, E, F, , F, , , , , , , 
3, 115.584000, -23.233810, 2.592592, E, F, , F, , , , , , , 
3, 115.968000, -23.187907, 2.951802, E, F, , F, , , , , , , 
3, 116.416000, -23.073492, 3.330493, E, F, , F, , , , , , , 
3, 116.736000, -22.959322, 3.612253, E, F, , F, , , , , , , 
3, 117.472000, -22.800544, 3.880441, E, F, , F, , , , , , , 
3, 118.560000, -22.624196, 4.142025, E, F, , F, , , , , , , 
3, 122.112000, -22.400043, 4.348380, E, F, , F, , , , , , , 
3, 124.736000, -21.919486, 4.271873, E, F, , F, , , , , , , 
3, 125.056000, -21.623536, 4.220195, E, F, , F, , , , , , , 
3, 125.440000, -21.262695, 4.185117, E, F, , F, , , , , , , 
3, 125.824000, -20.902469, 4.176020, E, F, , F, , , , , , , 
3, 126.208000, -20.570252, 4.121371, E, F, , F, , , , , , , 
3, 126.592000, -20.214174, 4.061939, E, F, , F, , , , , , , 
3, 126.912000, -19.914419, 4.036142, E, F, , F, , , , , , , 
3, 127.296000, -19.553809, 4.033708, E, F, , F, , , , , , , 
3, 127.680000, -19.193268, 4.056054, E, F, , F, , , , , , , 
3, 128.064000, -18.847094, 4.033971, E, F, , F, , , , , , , 
3, 128.640000, -18.428081, 3.967132, E, F, , F, , , , , , , 
3, 129.696000, -18.127622, 3.921308, E, F, , F, , , , , , , 
3, 130.752000, -17.719165, 3.851200, E, F, , F, , , , , , , 
3, 131.136000, -17.379726, 3.772605, E, F, , F, , , , , , , 
3, 131.648000, -16.946527, 3.578544, E, F, , F, , , , , , , 
3, 132.032000, -16.608261, 3.448211, E, F, , F, , , , , , , 
3, 132.480000, -16.206130, 3.335671, E, F, , F, , , , , , , 
3, 132.864000, -15.851311, 3.264462, E, F, , F, , , , , , , 
3, 133.248000, -15.491843, 3.219888, E, F, , F, , , , , , , 
3, 133.696000, -15.183577, 3.196889, E, F, , F, , , , , , , 
3, 134.144000, -14.873222, 3.161032, E, F, , F, , , , , , , 
3, 134.528000, -14.517319, 3.138799, E, F, , F, , , , , , , 
3, 134.912000, -14.174983, 3.069398, E, F, , F, , , , , , , 
3, 135.360000, -13.773547, 2.950832, E, F, , F, , , , , , , 
3, 135.744000, -13.418715, 2.880007, E, F, , F, , , , , , , 
3, 136.128000, -13.059791, 2.835847, E, F, , F, , , , , , , 
3, 136.512000, -12.715873, 2.790836, E, F, , F, , , , , , , 
3, 136.896000, -12.373768, 2.717756, E, F, , F, , , , , , , 
3, 137.280000, -12.047588, 2.602778, E, F, , F, , , , , , , 
3, 137.664000, -11.714471, 2.477688, E, F, , F, , , , , , , 
3, 138.048000, -11.378810, 2.342671, E, F, , F, , , , , , , 
3, 138.432000, -11.035707, 2.233551, E, F, , F, , , , , , , 
3, 138.816000, -10.691586, 2.123794, E, F, , F, , , , , , , 
3, 139.200000, -10.373266, 1.991833, E, F, , F, , , , , , , 
3, 139.584000, -10.087256, 1.798691, E, F, , F, , , , , , , 
3, 139.968000, -9.794595, 1.585584, E, F, , F, , , , , , , 
3, 140.352000, -9.509940, 1.372728, E, F, , F, , , , , , , 
3, 140.736000, -9.256259, 1.133699, E, F, , F, , , , , , , 
3, 141.312000, -8.983193, 0.696154, E, F, , F, , , , , , , 
3, 141.696000, -8.870780, 0.380447, E, F, , F, , , , , , , 
3, 142.080000, -8.750933, 0.039950, E, F, , F, , , , , , , 
3, 142.816000, -8.691515, -0.266148, E, F, , F, , , , , , , 
3, 145.632000, -8.627256, -0.560874, E, F, , F, , , , , , , 
3, 147.104000, -8.263003, -0.650201, E, F, , F, , , , , , , 
3, 147.488000, -7.931202, -0.760906, E, F, , F, , , , , , , 
3, 147.872000, -7.620053, -0.919948, E, F, , F, , , , , , , 
3, 148.320000, -7.296307, -1.163973, E, F, , F, , , , , , , 
3, 148.704000, -7.043809, -1.414950, E, F, , F, , , , , , , 
3, 149.088000, -6.772754, -1.656027, E, F, , F, , , , , , , 
3, 149.632000, -6.539492, -1.945839, E, F, , F, , , , , , , 
3, 150.688000, -6.390061, -2.210845, E, F, , F, , , , , , , 
3, 151.776000, -6.230517, -2.482943, E, F, , F, , , , , , , 
3, 152.896000, -6.067987, -2.749755, E, F, , F, , , , , , , 
3, 155.200000, -5.768845, -3.051685, E, F, , F, , , , , , , 
3, 155.520000, -5.524865, -3.226415, E, F, , F, , , , , , , 
3, 155.904000, -5.216818, -3.416148, E, F, , F, , , , , , , 
3, 156.288000, -4.895276, -3.581969, E, F, , F, , , , , , , 
3, 156.672000, -4.562027, -3.722824, E, F, , F, , , , , , , 
3, 157.056000, -4.232620, -3.853448, E, F, , F, , , , , , , 
3, 157.728000, -3.869286, -4.046677, E, F, , F, , , , , , , 
3, 158.112000, -3.554811, -4.201407, E, F, , F, , , , , , , 
3, 158.496000, -3.268606, -4.395682, E, F, , F, , , , , , , 
3, 159.040000, -2.930019, -4.594993, E, F, , F, , , , , , , 
3, 159.456000, -2.646304, -4.718166, E, F, , F, , , , , , , 
